Paul Blart: Mall Cop,2009,Action,5,01:31
The Living Daylights,1987,Action,6,02:10
Holidate,2020,Comedy,6,01:44
Stay Hungry,1976,Comedy,5,01:42
Alive,1993,Adventure,7,02:08
Rounders,1998,Crime,7,02:01
10,1979,Comedy,6,02:02
Horton Hears a Who!,2008,Animation,6,01:26
Blood Father,2016,Action,6,01:28
Rise of the Guardians,2012,Animation,7,01:37
Kalifornia,1993,Crime,6,01:57
On the Waterfront,1954,Crime,8,01:48
The Adventures of Tintin,2011,Animation,7,01:47
Marnie,1964,Crime,7,02:10
Fallen,1998,Action,7,02:04
From Here to Eternity,1953,Drama,7,01:58
Home Alone 2: Lost in New York,1992,Adventure,6,02:00
The Bad News Bears,1976,Comedy,7,01:42
Mank,2020,Biography,6,02:11
Robin Hood,2018,Action,5,01:56
Snow White and the Seven Dwarfs,1937,Animation,7,01:23
George of the Jungle,1997,Action,5,01:32
Blackhat,2015,Action,5,02:13
The Forgotten Battle,2020,Drama,7,02:04
Rogue Agent,2022,Drama,6,01:55
Mommy,2014,Drama,8,02:19
A Separation,2011,Drama,8,02:03
Tank Girl,1995,Action,5,01:44
Dead Ringers,1988,Drama,7,01:56
The Croods,2013,Animation,7,01:38
Bernie,2011,Biography,6,01:44
Aloha,2015,Comedy,5,01:45
Drive Angry,2011,Action,5,01:44
Chip 'n Dale: Rescue Rangers,2022,Animation,7,01:37
Kelly's Heroes,1970,Adventure,7,02:24
Adrift,2018,Action,6,01:36
Jeepers Creepers: Reborn,2022,Horror,2,01:28
3 Ninjas,1992,Action,5,01:24
The Huntsman: Winter's War,2016,Action,6,01:54
T2 Trainspotting,2017,Comedy,7,01:57
This Is England,2006,Crime,7,01:41
Working Girl,1988,Comedy,6,01:53
Small Soldiers,1998,Action,6,01:50
Freddy vs. Jason,2003,Action,5,01:37
The Unlikely Pilgrimage of Harold Fry,2023,Drama,6,01:48
All the Pretty Horses,2000,Drama,5,01:56
Friday the 13th: A New Beginning,1985,Horror,4,01:32
Neighbors 2: Sorority Rising,2016,Comedy,5,01:32
Holy Matrimony,1994,Comedy,5,01:33
Ordinary People,1980,Drama,7,02:04
Boogeyman,2005,Drama,4,01:29
Fantastic Four: Rise of the Silver Surfer,2007,Action,5,01:32
Superhero Movie,2008,Action,4,01:15
What Dreams May Come,1998,Drama,6,01:53
The Other Boleyn Girl,2008,Biography,6,01:55
No Way Out,1987,Action,7,01:54
Sleeping with the Enemy,1991,Drama,6,01:39
Speed Racer,2008,Action,6,02:15
The Final Girls,2015,Comedy,6,01:31
Huesera: The Bone Woman,2022,Drama,6,01:37
Free Willy,1993,Adventure,6,01:52
Vivo,2021,Animation,6,01:35
Blast from the Past,1999,Comedy,6,01:52
Friday the 13th Part III,1982,Horror,5,01:35
The Hours,2002,Drama,7,01:50
Chor Nikal Ke Bhaga,2023,Crime,7,01:50
Battle Royale,2000,Action,7,01:54
Unlocked,2023,Crime,6,01:57
Murmur of the Heart,1971,Comedy,7,01:58
Top Secret!,1984,Comedy,7,01:30
Chronicle,2012,Action,7,01:24
Creepshow,1982,Comedy,6,02:00
Boiling Point,2021,Drama,7,01:32
The Adventures of Buckaroo Banzai Across the 8th Dimension,1984,Adventure,6,01:43
Never Say Never Again,1983,Action,6,02:14
Heatwave,2022,Thriller,5,01:40
Paddington,2014,Adventure,7,01:35
Swiss Army Man,2016,Comedy,6,01:37
Striptease,1996,Comedy,4,01:55
Pride and Prejudice and Zombies,2016,Action,5,01:48
Punch,2022,Drama,6,01:38
The Invitation,2015,Drama,6,01:40
Tie Me Up! Tie Me Down!,1989,Comedy,7,01:41
Gosford Park,2001,Comedy,7,02:17
Primer,2004,Drama,6,01:17
The Way Way Back,2013,Comedy,7,01:43
Licence to Kill,1989,Action,6,02:13
Patriots Day,2016,Action,7,02:13
The Adventures of Sharkboy and Lavagirl 3-D,2005,Action,3,01:33
The V.I.P.s,1963,Drama,6,01:59
Home Team,2022,Comedy,6,01:35
For a Few Dollars More,1965,Drama,8,02:12
Mike and Dave Need Wedding Dates,2016,Comedy,6,01:38
Yoga Hosers,2016,Action,4,01:28
Bridget Jones's Diary,2001,Comedy,6,01:37
The Square,2017,Comedy,7,02:31
The Lucky One,2012,Drama,6,01:41
Hall Pass,2011,Comedy,5,01:45
Newsies,1992,Drama,6,02:01
Cruising,1980,Crime,6,01:42
The Innocents,2021,Drama,7,01:57
Reveille with Beverly,1943,Comedy,6,01:18
Selena,1997,Biography,6,02:07
I Want You Back,2022,Comedy,6,01:56
Uncle Buck,1989,Comedy,7,01:40
Chained,2012,Crime,6,01:34
Richie Rich,1994,Comedy,5,01:35
The Horse Whisperer,1998,Drama,6,02:49
Prospect,2018,Adventure,6,01:40
The Apartment,1960,Comedy,8,02:05
Mean Streets,1973,Crime,7,01:52
The Art of Racing in the Rain,2019,Comedy,7,01:49
Tu Jhoothi Main Makkaar,2023,Comedy,6,02:30
Cha Cha Real Smooth,2022,Comedy,7,01:47
The Golden Compass,2007,Adventure,6,01:53
Sexy Beast,2000,Crime,7,01:29
Devil,2010,Horror,6,01:20
Diary of a Nymphomaniac,2008,Drama,5,01:41
The Negotiator,1998,Action,7,02:20
Oz the Great and Powerful,2013,Adventure,6,02:10
Dressed to Kill,1980,Crime,7,01:44
Firebrand,2023,Drama,6,02:00
Leviathan,1989,Adventure,5,01:38
Roman Holiday,1953,Comedy,8,01:58
Pacific Rim: Uprising,2018,Action,5,01:51
Menace II Society,1993,Crime,7,01:37
Dante's Peak,1997,Action,6,01:48
The Divergent Series: Insurgent,2015,Action,6,01:59
Doc Hollywood,1991,Comedy,6,01:44
The Woman in the Window,2020,Crime,5,01:40
Monster House,2006,Animation,6,01:31
One Ranger,2023,Action,4,01:35
Turbo,2013,Animation,6,01:36
Meet the Robinsons,2007,Animation,6,01:35
The Assassination of Jesse James by the Coward Robert Ford,2007,Biography,7,02:40
The Naked City,1948,Crime,7,01:36
Up the Sandbox,1972,Comedy,5,01:37
Sweetwater,2023,Biography,5,01:58
Lust Stories,2018,Drama,6,02:00
BASEketball,1998,Comedy,6,01:43
Disturbia,2007,Crime,6,01:45
The Longest Ride,2015,Comedy,7,02:03
Fiend Without a Face,1958,Horror,6,01:14
The Vow,2012,Drama,6,01:44
No Limit,2022,Drama,5,01:58
Dumb and Dumberer: When Harry Met Lloyd,2003,Comedy,3,01:25
Angels in the Outfield,1994,Comedy,6,01:42
Passages,2023,Drama,7,01:31
M*A*S*H,1970,Comedy,7,01:56
Popeye,1980,Adventure,5,01:54
Dead Shot,2023,Action,5,01:32
National Lampoon's Van Wilder,2002,Comedy,6,01:32
Overlord,2018,Action,6,01:50
Love Story,1970,Drama,6,01:40
The Hangover Part III,2013,Comedy,5,01:40
Hot Shots! Part Deux,1993,Action,6,01:26
Pitfall,1948,Crime,7,01:26
Fire and Ice,1983,Animation,6,01:21
Leap Year,2010,Comedy,6,01:40
Behaving Badly,2014,Comedy,4,01:37
Call Jane,2022,Drama,6,02:01
The Power of One,1992,Drama,7,02:07
Clerks,1994,Comedy,7,01:32
Dangal,2016,Action,8,02:41
Into the Blue,2005,Action,5,01:50
Papillon,2017,Adventure,7,02:13
Ocean's Eleven,1960,Comedy,6,02:07
Risen,2016,Action,6,01:47
Rampage,2009,Action,6,01:25
Color Out of Space,2019,Horror,6,01:51
Machete,2010,Action,6,01:45
Everybody Knows,2018,Crime,6,02:13
Contagion,2011,Drama,6,01:46
Hot Shots!,1991,Action,6,01:24
Evolution,2001,Comedy,6,01:41
Tanhaji: The Unsung Warrior,2020,Action,7,02:15
The Layover,2017,Comedy,4,01:28
Attack the Block,2011,Action,6,01:28
Chloe,2009,Drama,6,01:36
Never Been Kissed,1999,Comedy,6,01:47
Mortal Kombat: Annihilation,1997,Action,3,01:35
Hocus Pocus 2,2022,Comedy,6,01:43
Come Out Fighting,2022,Action,4,01:25
The Book of Life,2014,Animation,7,01:35
Star Trek VI: The Undiscovered Country,1991,Action,7,01:50
Halloween,2007,Horror,6,01:49
Girls Trip,2017,Adventure,6,02:02
Hansel & Gretel: Witch Hunters,2013,Action,6,01:28
Mona Lisa and the Blood Moon,2021,Fantasy,6,01:46
Tumbbad,2018,Drama,8,01:44
Sticks & Stones,1996,Drama,6,01:35
The Spectacular Now,2013,Drama,7,01:35
That Thing You Do!,1996,Comedy,7,01:48
Annie Hall,1977,Comedy,8,01:33
Blank Check,1994,Comedy,5,01:33
Hardball,2001,Comedy,6,01:46
Things Heard & Seen,2021,Drama,5,02:01
Alien vs. Predator,2004,Action,5,01:41
Four Good Days,2020,Drama,6,01:40
Junior,1994,Comedy,4,01:49
Blade of the 47 Ronin,2022,Action,4,01:47
No Exit,2022,Drama,6,01:35
Bonnie and Clyde,1967,Action,7,01:51
Dope,2015,Adventure,7,01:43
The Insider,1999,Biography,7,02:37
Shane,1953,Drama,7,01:58
The Hot Spot,1990,Crime,6,02:10
Fatherhood,2021,Comedy,6,01:49
Above Suspicion,2019,Action,5,01:44
Mr. Mom,1983,Comedy,6,01:31
The Sorcerer's Apprentice,2010,Action,6,01:49
Georgia Rule,2007,Comedy,5,01:53
Adventureland,2009,Comedy,6,01:47
A Bigger Splash,2015,Drama,6,02:05
The Unholy,2021,Drama,5,01:39
Carmen,2022,Drama,6,01:56
Let the Right One In,2008,Drama,7,01:54
Kung Fu Panda 3,2016,Animation,7,01:35
Annabelle Comes Home,2019,Horror,5,01:46
Secondhand Lions,2003,Comedy,7,01:49
Dragged Across Concrete,2018,Action,6,02:39
A Bridge Too Far,1977,Drama,7,02:55
Hypnotic,2021,Mystery,5,01:28
Wall Street,1987,Crime,7,02:06
White Boy Rick,2018,Crime,6,01:51
Dracula Untold,2014,Action,6,01:32
Dawn of the Dead,1978,Horror,7,02:07
Twin Peaks: Fire Walk with Me,1992,Drama,7,02:14
Without a Paddle,2004,Adventure,5,01:35
Romeo and Juliet,1968,Drama,7,02:18
The Collector,2009,Action,6,01:30
U-571,2000,Action,6,01:56
The Deep End of the Ocean,1999,Drama,6,01:46
Richard Jewell,2019,Biography,7,02:11
Lords of Chaos,2018,Biography,6,01:58
The Name of the Rose,1986,Drama,7,02:10
Guess Who's Coming to Dinner,1967,Comedy,7,01:48
Billy Elliot,2000,Drama,7,01:50
Son in Law,1993,Comedy,5,01:35
The Girl in the Spider's Web,2018,Action,6,01:55
House of 1000 Corpses,2003,Horror,6,01:29
Gladiator,1992,Action,6,01:41
The Forest,2016,Horror,4,01:33
Criminal,2016,Action,6,01:53
The Captain,2017,Drama,7,01:58
The Big Blue,1988,Adventure,7,02:48
Mary Poppins Returns,2018,Adventure,6,02:10
Leave No Trace,2018,Adventure,7,01:49
Team America: World Police,2004,Action,7,01:38
Fighting with My Family,2019,Biography,7,01:48
French Exit,2020,Comedy,5,01:53
The Brown Bunny,2003,Drama,4,01:33
Scouts Guide to the Zombie Apocalypse,2015,Action,6,01:33
The Witches,2020,Adventure,5,01:46
The Babysitters,2007,Drama,5,01:28
Bombshell,1933,Comedy,7,01:36
Pan,2015,Action,5,01:51
Freaks,2018,Drama,6,01:45
Resident Evil: Apocalypse,2004,Action,6,01:34
The Remains of the Day,1993,Drama,7,02:14
Live Free or Die Hard,2007,Action,7,02:08
Lake Placid,1999,Action,5,01:22
Babe,1995,Comedy,6,01:31
Parker,2013,Action,6,01:58
Paths of Glory,1957,Drama,8,01:28
The Human Centipede III (Final Sequence),2015,Comedy,2,01:42
The Tender Bar,2021,Drama,6,01:46
His Only Son,2023,Drama,6,01:46
Angels & Demons,2009,Action,6,02:18
The Croods: A New Age,2020,Animation,6,01:35
The Love Witch,2016,Comedy,6,02:00
Sphere,1998,Action,6,02:14
I Feel Pretty,2018,Comedy,5,01:50
The Brothers Grimsby,2016,Action,6,01:23
The Apple,1980,Music,4,01:30
P.S. I Love You,2007,Comedy,7,02:06
Meet the Parents,2000,Comedy,7,01:48
M,1931,Crime,8,01:39
Changeling,2008,Biography,7,02:21
Much Ado About Nothing,1993,Comedy,7,01:51
The Flintstones in Viva Rock Vegas,2000,Comedy,3,01:30
The Omen,1976,Horror,7,01:51
The Ugly Truth,2009,Comedy,6,01:36
Frances Ha,2012,Comedy,7,01:26
U.S. Marshals,1998,Action,6,02:11
Duel,1971,Action,7,01:30
I Am Sam,2001,Drama,7,02:12
Antlers,2021,Drama,5,01:39
A Rainy Day in New York,2019,Comedy,6,01:32
The Karate Kid Part II,1986,Action,6,01:53
The Goldfinch,2019,Drama,6,02:29
Nerve,2016,Action,6,01:36
Hunt for the Wilderpeople,2016,Adventure,7,01:41
Eighth Grade,2018,Comedy,7,01:33
Buddy Games,2019,Comedy,4,01:36
Without Remorse,2021,Action,5,01:49
Trauma,2017,Action,4,01:46
Frailty,2001,Crime,7,01:40
Frequency,2000,Crime,7,01:58
Halloween,2018,Crime,6,01:46
Joe Dirt,2001,Adventure,6,01:31
In from the Side,2022,Drama,6,02:14
Heavy Metal,1981,Animation,6,01:26
Blood Simple,1984,Crime,7,01:39
The Great Beauty,2013,Drama,7,02:21
Borat Subsequent Moviefilm,2020,Comedy,6,01:35
Town on Trial,1957,Crime,6,01:36
Viduthalai: Part 1,2023,Action,8,02:30
The Scorpion King,2002,Action,5,01:32
Shrek Forever After,2010,Animation,6,01:35
The Long Kiss Goodnight,1996,Action,6,02:01
Little Man,2006,Comedy,4,01:38
Friday the 13th Part VI: Jason Lives,1986,Horror,6,01:26
Center Stage,2000,Drama,6,01:55
Mad God,2021,Animation,6,01:23
Never Back Down,2008,Action,6,01:53
The Road to El Dorado,2000,Animation,6,01:29
Operation Mayfair,2023,Crime,2,01:56
The Mortal Instruments: City of Bones,2013,Action,5,02:10
Drive My Car,2021,Drama,7,02:59
The Possession,2012,Horror,5,01:32
American Wedding,2003,Comedy,6,01:36
Yes Man,2008,Comedy,6,01:44
True Grit,1969,Adventure,7,02:08
The Boy,2016,Horror,6,01:37
The Beastmaster,1982,Action,6,01:58
Jason X,2001,Action,4,01:32
The Maltese Falcon,1941,Crime,8,01:40
I Spit on Your Grave,1978,Horror,5,01:41
The Lion in Winter,1968,Biography,7,02:14
Rio Bravo,1959,Drama,8,02:21
Shakespeare in Love,1998,Comedy,7,02:03
Clash of the Titans,1981,Action,6,01:58
In the Name of the Father,1993,Biography,8,02:13
Rye Lane,2023,Comedy,7,01:22
Godzilla,1998,Action,5,02:19
Michael Clayton,2007,Crime,7,01:59
Posse,1975,Western,6,01:32
Final Destination 2,2003,Horror,6,01:30
Eragon,2006,Action,5,01:44
Percy Jackson: Sea of Monsters,2013,Adventure,5,01:46
Color of Night,1994,Drama,5,02:01
Hitch,2005,Comedy,6,01:58
Titan A.E.,2000,Animation,6,01:34
Nausicaä of the Valley of the Wind,1984,Animation,8,01:57
Annie,2014,Comedy,5,01:58
Bullitt,1968,Action,7,01:54
Death on the Nile,1978,Crime,7,02:20
Rancho Notorious,1952,Drama,6,01:29
The Vampire Lovers,1970,Horror,6,01:31
Bermuda Island,2023,Action,3,01:26
The Darkest Hour,2011,Action,4,01:29
From Hell,2001,Horror,6,02:02
Journey 2: The Mysterious Island,2012,Action,5,01:34
The Cold Light of Day,2012,Action,4,01:33
Beautiful Creatures,2013,Drama,6,02:04
The Bridge on the River Kwai,1957,Adventure,8,02:41
How the Grinch Stole Christmas,2000,Comedy,6,01:44
The Wrestler,2008,Drama,7,01:49
National Lampoon's European Vacation,1985,Adventure,6,01:35
Thir13en Ghosts,2001,Fantasy,5,01:31
Days of Thunder,1990,Action,6,01:47
Drishyam 2,2022,Crime,8,02:20
Little Women,1933,Drama,7,01:55
Airport '77,1977,Action,5,01:54
42,2013,Biography,7,02:08
The Sadness,2021,Horror,6,01:39
You Should Have Left,2020,Horror,5,01:33
Everybody Wants Some!!,2016,Comedy,6,01:57
The Taking of Deborah Logan,2014,Horror,6,01:30
Hotel Transylvania 3: Summer Vacation,2018,Animation,6,01:37
From Black,2023,Horror,5,01:40
2067,2020,Mystery,4,01:54
The Bridges of Madison County,1995,Drama,7,02:15
The Dig,2021,Biography,7,01:52
Ed Wood,1994,Biography,7,02:07
Naked Lunch,1991,Drama,6,01:55
The Long Goodbye,1973,Comedy,7,01:52
Four Lions,2010,Comedy,7,01:37
Dora and the Lost City of Gold,2019,Action,6,01:42
The 'Burbs,1989,Comedy,6,01:42
Only God Forgives,2013,Action,5,01:30
Sabrina,1954,Comedy,7,01:53
Hostel: Part II,2007,Horror,5,01:34
Bill & Ted Face the Music,2020,Adventure,5,01:31
The Wild Bunch,1969,Action,7,02:15
Alice Through the Looking Glass,2016,Adventure,6,01:53
Dreamgirls,2006,Drama,6,02:10
Official Secrets,2019,Biography,7,01:52
Mona Lisa Smile,2003,Drama,6,01:57
The Crying Game,1992,Crime,7,01:52
Get Shorty,1995,Comedy,6,01:45
The Lego Movie 2: The Second Part,2019,Animation,6,01:47
The Flock,2007,Crime,5,01:36
Judas and the Black Messiah,2021,Biography,7,02:06
Alice in Wonderland,1951,Animation,7,01:15
Gettysburg,1993,Drama,7,04:31
Hot Rod,2007,Comedy,6,01:28
Spencer,2021,Biography,6,01:57
The Big Chill,1983,Comedy,7,01:45
The 6th Day,2000,Action,5,02:03
Swingers,1996,Comedy,7,01:36
August: Osage County,2013,Comedy,7,02:01
Despicable Me 2,2013,Animation,7,01:38
Death at a Funeral,2007,Comedy,7,01:30
Lords of Dogtown,2005,Biography,7,01:47
The Nudels of Nudeland,2022,Comedy,3,01:35
Amistad,1997,Biography,7,02:35
The Player,1992,Comedy,7,02:04
The Beguiled,2017,Drama,6,01:33
Sliding Doors,1998,Comedy,6,01:39
Cujo,1983,Horror,6,01:33
Brimstone,2016,Drama,7,02:28
Oculus,2013,Horror,6,01:44
The Losers,2010,Action,6,01:37
Mystic Pizza,1988,Comedy,6,01:44
Crossroads,2002,Comedy,3,01:33
On the Line,2022,Thriller,5,01:44
Brotherhood of the Wolf,2001,Action,7,02:22
Crank,2006,Action,6,01:28
I Origins,2014,Drama,7,01:46
Sahara,2005,Action,6,02:04
A Dirty Shame,2004,Comedy,5,01:29
The Return of the Living Dead,1985,Comedy,7,01:31
Blood,2022,Horror,5,01:48
The Secret: Dare to Dream,2020,Drama,6,01:47
Persona,1966,Drama,8,01:23
Blue Crush,2002,Drama,5,01:44
The Witch: Part 1 - The Subversion,2018,Action,7,02:05
The Ice Road,2021,Action,5,01:49
Peter Pan,1953,Animation,7,01:17
The 13th Warrior,1999,Action,6,01:42
Elephant,2003,Crime,7,01:21
Descendants 3,2019,Action,6,01:46
Crocodile Dundee,1986,Action,6,01:37
Saw II,2005,Horror,6,01:33
1922,2017,Crime,6,01:42
How High,2001,Comedy,6,01:33
The Aristocats,1970,Animation,7,01:18
Deuce Bigalow: Male Gigolo,1999,Comedy,5,01:28
Snakes on a Plane,2006,Action,5,01:45
Bully,2001,Biography,6,01:48
You Only Live Twice,1967,Action,6,01:57
Chariots of Fire,1981,Biography,7,02:05
A River Runs Through It,1992,Drama,7,02:03
The Great Santini,1979,Drama,7,01:55
The Brady Bunch Movie,1995,Comedy,6,01:30
No Sudden Move,2021,Crime,6,01:55
The Secret Garden,1993,Drama,7,01:41
Love Hard,2021,Comedy,6,01:44
9 to 5,1980,Comedy,6,01:49
The Spy Who Loved Me,1977,Action,7,02:05
Incantation,2022,Horror,6,01:50
Dinner for Schmucks,2010,Comedy,5,01:54
Ichi the Killer,2001,Action,7,02:09
My Big Fat Greek Wedding 2,2016,Comedy,6,01:34
Walking Tall,2004,Action,6,01:26
Sand Castle,2017,Action,6,01:53
The Curse of La Llorona,2019,Horror,5,01:33
8½,1963,Biography,8,02:18
Rebel Without a Cause,1955,Drama,7,01:51
The Conversation,1974,Drama,7,01:53
The Blue Caftan,2022,Drama,7,02:02
The Last Picture Show,1971,Drama,8,01:58
Hot Pursuit,2015,Action,5,01:27
The Descendants,2011,Comedy,7,01:55
Now and Then,1995,Comedy,6,01:42
The Game Plan,2007,Comedy,6,01:50
Me Time,2022,Comedy,5,01:41
Meet the Fockers,2004,Comedy,6,01:55
Mr. Harrigan's Phone,2022,Drama,6,01:44
The Guns of Navarone,1961,Action,7,02:38
SAS: Red Notice,2021,Action,5,02:04
Dead for a Dollar,2022,Thriller,5,01:47
Jigsaw,2017,Horror,5,01:32
Mallrats,1995,Comedy,7,01:34
The Killing of Two Lovers,2020,Drama,6,01:25
Unleashed,2005,Action,7,01:43
Mystery Men,1999,Action,6,02:01
Fool's Gold,2008,Action,5,01:52
Force Majeure,2014,Comedy,7,02:00
Yes Day,2021,Comedy,5,01:26
Private School,1983,Comedy,5,01:29
Enemy of the State,1998,Action,7,02:12
How to Be Single,2016,Comedy,6,01:50
My Little Pony: The Movie,2017,Animation,6,01:39
Gummo,1997,Comedy,6,01:29
Sister Act 2: Back in the Habit,1993,Comedy,5,01:47
Raw Deal,1986,Action,5,01:46
Ingrid Goes West,2017,Comedy,6,01:38
Troop Beverly Hills,1989,Adventure,5,01:45
The Family That Preys,2008,Drama,5,01:51
The 355,2022,Action,5,02:02
My Fair Lady,1964,Drama,7,02:50
Enough,2002,Crime,5,01:55
Ella Enchanted,2004,Comedy,6,01:36
Just Mercy,2019,Biography,7,02:17
The Spy Who Dumped Me,2018,Action,6,01:57
Incident in a Ghostland,2018,Drama,6,01:31
This Means War,2012,Action,6,01:43
Joyland,2022,Drama,7,02:06
Six Days Seven Nights,1998,Action,5,01:42
Fences,2016,Drama,7,02:19
The Beverly Hillbillies,1993,Comedy,5,01:32
The Hunger,1983,Drama,6,01:37
Fallo!,2003,Drama,4,02:00
The Roundup,2022,Action,7,01:46
The Devil's Rejects,2005,Crime,6,01:47
Little Darlings,1980,Comedy,6,01:36
Phenomenon,1996,Drama,6,02:03
Black Lotus,2023,Action,4,01:30
The Raid 2,2014,Action,7,02:30
Fantastic Voyage,1966,Adventure,6,01:40
Jungle,2017,Action,6,01:55
Romper Stomper,1992,Crime,6,01:34
The Finest Hours,2016,Action,6,01:57
Jack Ryan: Shadow Recruit,2014,Action,6,01:45
Malcolm X,1992,Biography,7,03:22
The Rescuers Down Under,1990,Animation,6,01:17
Lady Chatterley's Lover,2015,Drama,6,01:29
Burlesque,2010,Drama,6,01:59
The Adventures of Baron Munchausen,1988,Adventure,7,02:06
The Informer,2019,Action,6,01:53
Leila's Brothers,2022,Drama,7,02:45
Bend It Like Beckham,2002,Comedy,6,01:52
Dave,1993,Comedy,6,01:50
Something's Gotta Give,2003,Comedy,6,02:08
The Pledge,2001,Crime,6,02:04
Pompeii,2014,Action,5,01:45
The Invention of Lying,2009,Comedy,6,01:40
Buried,2010,Drama,7,01:35
Nothing But Trouble,1991,Comedy,5,01:34
Maggie,2015,Drama,5,01:35
High School Musical 2,2007,Comedy,5,01:44
Extinction,2018,Action,5,01:35
Deliver Us from Evil,2014,Action,6,01:58
Side Effects,2013,Crime,7,01:46
Ferdinand,2017,Animation,6,01:48
Austenland,2013,Comedy,6,01:37
Underworld: Blood Wars,2016,Action,5,01:31
Set It Up,2018,Comedy,6,01:45
The Ridiculous 6,2015,Action,4,01:59
The Wedding Planner,2001,Comedy,5,01:43
Kramer vs. Kramer,1979,Drama,7,01:45
The Greatest Game Ever Played,2005,Biography,7,02:00
Of an Age,2022,Drama,7,01:40
The Lone Ranger,2013,Action,6,02:30
Rumble,2021,Animation,5,01:35
Funny Games,1997,Crime,7,01:48
The Wolfman,2010,Drama,5,01:43
You Were Never Really Here,2017,Crime,6,01:29
Urban Legend,1998,Horror,5,01:39
Ron's Gone Wrong,2021,Animation,7,01:47
Summer of '42,1971,Drama,7,01:44
The Diary of a Teenage Girl,2015,Comedy,6,01:42
For Your Eyes Only,1981,Action,6,02:07
Murder on the Orient Express,1974,Crime,7,02:08
The Money Pit,1986,Comedy,6,01:31
Stealing Beauty,1996,Drama,6,01:58
Entourage,2015,Comedy,6,01:44
One Summer,2021,Drama,7,01:24
Only You,2018,Drama,6,01:59
Blade: Trinity,2004,Action,5,01:53
Diamonds Are Forever,1971,Action,6,02:00
The VelociPastor,2018,Action,5,01:15
The Verdict,1982,Drama,7,02:09
A Streetcar Named Desire,1951,Drama,7,02:02
Get Him to the Greek,2010,Comedy,6,01:49
From Russia with Love,1963,Action,7,01:55
Exam,2009,Crime,6,01:41
Broken Arrow,1996,Action,6,01:48
Swordfish,2001,Action,6,01:39
The Sisterhood of the Traveling Pants,2005,Comedy,6,01:59
The Hand of God,2021,Drama,7,02:10
Blade II,2002,Action,6,01:57
Guns Akimbo,2019,Action,6,01:38
Castle in the Sky,1986,Animation,8,02:05
The Naked Gun: From the Files of Police Squad!,1988,Comedy,7,01:25
Look Away,2018,Drama,5,01:43
Real Genius,1985,Comedy,6,01:48
A Cinderella Story,2004,Comedy,5,01:35
Love Scenes,1984,Drama,4,01:22
Chappie,2015,Action,6,02:00
Great Expectations,1998,Drama,6,01:51
Brother Bear,2003,Animation,6,01:25
UglyDolls,2019,Animation,5,01:27
About Dry Grasses,2023,Drama,8,03:17
The Cowboys,1972,Adventure,7,02:14
Inside Llewyn Davis,2013,Drama,7,01:44
Gremlins 2: The New Batch,1990,Comedy,6,01:46
Marathon Man,1976,Crime,7,02:05
Vanishing Point,1971,Action,7,01:39
The Host,2013,Action,5,02:05
Twilight Zone: The Movie,1983,Horror,6,01:41
Cool World,1992,Animation,4,01:42
Lonely Castle in the Mirror,2022,Animation,7,01:56
Rambo III,1988,Action,5,01:42
Troll,2022,Action,5,01:41
That Malicious Age,1975,Drama,4,01:30
All Hallows' Eve,2013,Horror,5,01:23
First Reformed,2017,Drama,7,01:53
Odd Thomas,2013,Comedy,6,01:37
Date Night,2010,Comedy,6,01:28
Whip It,2009,Drama,6,01:51
Against All Odds,1984,Action,5,02:08
Fright Night,2011,Comedy,6,01:46
Tarzan the Ape Man,1981,Adventure,3,01:55
The Book Thief,2013,Drama,7,02:11
The Haunted Mansion,2003,Comedy,5,01:28
Dark Shadows,2012,Comedy,6,01:53
Bank of Dave,2023,Biography,7,01:47
Hush,2016,Horror,6,01:22
The Two Jakes,1990,Crime,6,02:17
Wij,2018,Drama,5,01:40
Rush Hour 3,2007,Action,6,01:31
The Bling Ring,2013,Biography,5,01:30
Elizabeth,1998,Biography,7,02:04
The Exception,2016,Drama,6,01:47
The Dead Don't Die,2019,Comedy,5,01:44
Class of 1984,1982,Action,6,01:38
The Transformers: The Movie,1986,Animation,7,01:24
Mothering Sunday,2021,Drama,6,01:44
Lord of the Flies,1990,Adventure,6,01:30
Mr. Peabody & Sherman,2014,Animation,6,01:32
The People Under the Stairs,1991,Comedy,6,01:42
Metal Lords,2022,Comedy,6,01:37
The DUFF,2015,Comedy,6,01:41
The Company of Wolves,1984,Drama,6,01:35
The Midnight Sky,2020,Adventure,5,01:58
Widows,2018,Crime,6,02:09
Bolero,1984,Comedy,3,01:45
Ghost World,2001,Comedy,7,01:51
The Grudge,2004,Horror,5,01:31
Patch Adams,1998,Biography,6,01:55
Calvary,2014,Crime,7,01:42
Journey to the Center of the Earth,2008,Action,5,01:33
Dhoomam,2023,Action,5,02:23
Girl House,2014,Horror,5,01:41
The Fearway,2023,Horror,4,01:21
Silent Night,2021,Comedy,5,01:32
FernGully: The Last Rainforest,1992,Animation,6,01:16
Along Came a Spider,2001,Drama,6,01:44
Dangerous Game: The Legacy Murders,2022,Horror,4,01:36
Sakra,2023,Action,5,02:10
The Mirror Has Two Faces,1996,Comedy,6,02:06
Meet Cute,2022,Comedy,5,01:29
Stoker,2013,Drama,6,01:39
Pink Floyd: The Wall,1982,Drama,8,01:35
Klaus,2019,Animation,8,01:36
Trouble with the Curve,2012,Drama,6,01:51
Fantasy Island,2020,Fantasy,4,01:49
Anger Management,2003,Comedy,6,01:46
Revenge,2017,Action,6,01:48
While You Were Sleeping,1995,Comedy,6,01:43
